"online_01" "online_02" "online_03" "online_04" "online_05" "online_06" "online_07" "online_08" "online_09" "online_10" "online_11" "online_12" "online_13" "online_14" "online_15" "online_16" "online_17" "online_18" "online_19" "online_20" "online_21" "online_22" "online_23" "online_24" "online_25" "online_26" "online_27" "online_28" "print_01" "print_02" "print_03" "print_04" "print_05" "print_06" "print_07" "print_08" "print_09" "print_10" "print_11" "print_12" "print_13" "print_14" "print_15" "print_16" "print_17" "print_18" "print_19" "print_20" "print_21"
"erkennen" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0.0493583415597236 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0.0461254612546125
"eröffnete" 0 0 0 0 0 0 0 0.05 0 0.0490918016691213 0 0.0509683995922528 0 0 0 0.0510464522715671 0 0 0 0 0 0 0.0497512437810945 0 0 0 0.0484966052376334 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"errudert" 0 0 0 0.0502765208647562 0.102880658436214 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0
"errungen" 0 0 0 0.100553041729512 0 0 0.051948051948052 0 0.0506072874493927 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0.0473260766682442 0 0 0 0
"euer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0.10183299389002 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0.0461254612546125
"europameister" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0.0526038926880589 0 0 0.10183299389002 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0.0922509225092251
"event" 0 0 0.0500250125062531 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0.0510464522715671 0 0 0 0.100553041729512 0 0 0 0 0 0
"fazit" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0.0485672656629432 0 0 0.0494071146245059 0 0 0 0 0 0.050251256281407 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"festakt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.298804780876494 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fisa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0.100300902708124 0 0.0502765208647562 0 0 0 0 0 0
"folgende" 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0.0461254612546125
"frage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0.0510204081632653 0.0502765208647562 0.0510464522715671 0 0.050709939148073 0 0 0.0461254612546125
"frisch" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0.0496770988574267 0.0509164969450102 0 0 0 0 0.0505050505050505 0.100300902708124 0 0 0 0 0 0 0 0
"frühjahr" 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0.0494071146245059 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0.0495049504950495 0
"gegeneinander" 0 0 0 0.0502765208647562 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0.0510464522715671 0.0473260766682442 0 0 0 0
"geschafft" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0.0494071146245059 0.0526038926880589 0 0 0 0 0 0 0.0510464522715671 0 0 0.0510204081632653 0 0.0510464522715671 0 0 0 0 0
"gespielt" 0 0 0 0 0.051440329218107 0 0 0 0 0 0.05 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0 0.0995520159283226 0 0 0.0485672656629432 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gestellt" 0 0 0.100050025012506 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0.101884870096791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gnauck" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0 0 0.050251256281407 0 0.0510464522715671 0.0505050505050505 0 0 0 0 0 0.050709939148073 0.0501504513540622 0 0.0461254612546125
"golden" 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0.0998502246630055 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0
"gratuliert" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0.0510464522715671 0 0.0497512437810945 0 0 0 0 0 0 0.0497760079641613 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"grundlage" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0.101214574898785 0 0.0505050505050505 0 0 0 0 0.0946521533364884 0 0 0 0
"grünflächen" 0 0 0 0 0 0 0 0.05 0 0 0 0.0509683995922528 0 0 0 0.102092904543134 0.14591439688716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hardy" 0 0 0 0.0502765208647562 0 0 0.051948051948052 0 0 0 0.05 0 0 0 0 0 0 0 0.149402390438247 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"harten" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0.0502765208647562 0.0510464522715671 0 0 0 0.0495049504950495 0
"heine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100150225338007 0 0 0.102092904543134 0 0.150451354062187 0 0 0 0 0 0 0 0
"herren" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153139356814701 0 0.0501504513540622 0 0 0 0.0473260766682442 0 0 0 0
"hierbei" 0 0 0 0 0 0.0499251123315027 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0.0969932104752667 0 0 0 0 0.0526038926880589 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"höchste" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0.0502765208647562 0.0510464522715671 0 0 0 0 0.0461254612546125
"hohe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0.0516262261228704 0 0 0 0 0 0.0484496124031008 0 0 0.0509683995922528 0 0 0 0 0 0 0.0500751126690035 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"höhe" 0.0517330574236937 0 0.0500250125062531 0 0.051440329218107 0 0.103896103896104 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"horst" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0993541977148535 0 0 0 0 0.102092904543134 0 0 0 0 0 0 0 0.150451354062187 0 0
"huskies" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.246791707798618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insbesondere" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0.0484496124031008 0.0484966052376334 0 0.0509683995922528 0.0509424350483953 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0.0510464522715671 0 0 0 0 0
"intensiv" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0.049800796812749 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0.0461254612546125
"jahrgangsmeisterschaft" 0 0.050125313283208 0.0500250125062531 0.0502765208647562 0 0.0998502246630055 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jährige" 0 0 0 0 0 0 0 0 0 0 0.05 0.0509683995922528 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0.152827305145186 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jana" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0.0497512437810945 0.0496277915632754 0 0 0 0 0.0509683995922528 0 0.0494071146245059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
"jens" 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0.0486381322957198 0 0.099601593625498 0 0 0 0 0.0496277915632754 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"julius" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0.0505050505050505 0 0 0 0 0 0 0.100300902708124 0 0.0461254612546125
"juniorenweltmeisterschaft" 0.103466114847387 0.050125313283208 0.100050025012506 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kämpfte" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0.0500751126690035 0 0 0 0 0 0 0.0502765208647562 0 0 0 0 0 0.0922509225092251
"kappeln" 0 0 0 0 0 0 0 0.05 0.151821862348178 0 0 0 0.0499251123315027 0 0.0504795557799091 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kilometern" 0.103466114847387 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0968992248062016 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"kleinboot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0.0500250125062531 0 0.0497512437810945 0 0 0 0 0 0.101936799184506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0
"kräfte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0.0509424350483953 0.0494071146245059 0 0.102564102564103 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"kraftraum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0.0509164969450102 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0.099009900990099 0
"küche" 0 0.050125313283208 0 0 0 0 0.051948051948052 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0 0 0 0 0 0 0.0946521533364884 0 0 0 0
"landesmeister" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0.101010101010101 0.0501504513540622 0 0 0.0510464522715671 0 0 0 0 0
"langjährigen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0.101010101010101 0.0501504513540622 0 0 0 0 0.101419878296146 0 0 0
"leicht" 0 0 0 0.0502765208647562 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0.0497512437810945 0 0 0.0500250125062531 0 0 0 0 0 0 0 0.101936799184506 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lenz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0.0516262261228704 0 0.0519210799584631 0.0497512437810945 0.0992555831265509 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lieferten" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0.0496277915632754 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0.0510464522715671 0 0 0.0501504513540622 0 0
"malzahn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0.236630383341221 0 0 0 0
"mehreren" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0.0510464522715671 0 0 0 0.0495049504950495 0
"meist" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0.101884870096791 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0.0473260766682442 0 0.0501504513540622 0 0
"merseburg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0.0510464522715671 0 0.0497512437810945 0 0 0 0 0 0 0 0.0968992248062016 0 0 0 0 0.0988142292490119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nachmittags" 0 0 0 0 0 0 0 0 0.0506072874493927 0.0490918016691213 0 0.0509683995922528 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0.0497760079641613 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"nationalen" 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0.050709939148073 0 0 0.0461254612546125
"nennen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0.050709939148073 0.0501504513540622 0 0.0922509225092251
"nominierung" 0.0517330574236937 0 0.0500250125062531 0 0 0 0 0.1 0.0506072874493927 0 0 0.0509683995922528 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nutzte" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0.0509683995922528 0 0 0.0504795557799091 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0.0494071146245059 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"ohl" 0 0 0 0 0 0.249625561657514 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ole" 0 0 0 0 0 0 0 0.05 0.0506072874493927 0.0981836033382425 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"open" 0 0 0 0 0 0 0.103896103896104 0 0 0 0 0 0 0 0 0 0 0 0 0.154878678368611 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"österreich" 0 0 0.0500250125062531 0.0502765208647562 0 0 0.103896103896104 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105207785376118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pandemie" 0 0.050125313283208 0.200100050025012 0 0.102880658436214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perfekt" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0.0968992248062016 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0.0510204081632653 0.0502765208647562 0 0 0 0 0 0
"persönlich" 0 0 0 0 0 0 0 0 0 0 0 0.101936799184506 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0.0510204081632653 0 0.0510464522715671 0.0473260766682442 0 0 0 0
"persönlichen" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0.0510464522715671 0 0 0 0 0 0 0.050709939148073 0 0 0.0461254612546125
"pirna" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0.102092904543134 0 0 0 0.0502765208647562 0 0 0.050709939148073 0.0501504513540622 0 0
"regelmäßig" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153139356814701 0.0505050505050505 0 0 0 0 0.0473260766682442 0 0 0 0
"region" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0.0505050505050505 0 0 0.0502765208647562 0 0 0 0 0.0495049504950495 0.0922509225092251
"reiste" 0 0 0 0 0.051440329218107 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0.0509683995922528 0 0.0494071146245059 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
"riegen" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100959111559818 0 0 0 0 0 0.0500250125062531 0 0 0 0.0995520159283226 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rostock" 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0.0496277915632754 0 0 0 0 0 0 0 0 0 0.0993541977148535 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"ruderclubs" 0 0 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0.0509424350483953 0 0.0526038926880589 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"rudercup" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0.0526038926880589 0 0 0 0 0.100502512562814 0 0.0510464522715671 0 0 0 0 0.102092904543134 0 0 0 0 0
"rudereinheit" 0 0 0 0 0.051440329218107 0.0499251123315027 0 0 0 0 0.1 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0.0497760079641613 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ruderfreunden" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0.0494071146245059 0.0526038926880589 0 0.0496770988574267 0 0 0.050251256281407 0 0 0 0.100300902708124 0 0 0 0 0 0 0 0
"ruderregatta" 0 0.100250626566416 0.0500250125062531 0 0 0 0 0 0.101214574898785 0 0 0 0 0.0493583415597236 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rudervereine" 0 0 0 0 0 0 0 0 0.151821862348178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0.0509424350483953 0 0.0526038926880589 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"rudervereins" 0 0.050125313283208 0 0.0502765208647562 0 0 0 0 0 0 0.05 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0.0509164969450102 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0
"sacramento" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10183299389002 0.200300450676014 0 0 0 0 0 0 0 0 0 0 0 0 0
"sagte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0.050251256281407 0 0 0 0.0501504513540622 0.0510204081632653 0 0 0 0 0 0 0
"saß" 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0.0972762645914397 0 0.049800796812749 0 0 0 0.0497512437810945 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"satzung" 0 0 0 0 0.051440329218107 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0.050709939148073 0 0 0
"schlag" 0 0 0 0 0.051440329218107 0 0 0 0 0.0981836033382425 0 0 0 0 0.0504795557799091 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
"schweiz" 0 0 0 0 0 0 0 0 0 0.0981836033382425 0 0 0.0499251123315027 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0.100553041729512 0 0 0 0 0 0
"sebastian" 0.0517330574236937 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0.0496277915632754 0 0 0.0484966052376334 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"siegfried" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105207785376118 0 0.0496770988574267 0 0 0.050251256281407 0 0.0510464522715671 0 0 0 0 0.0510464522715671 0 0 0 0.0495049504950495 0
"siegreichen" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0486381322957198 0 0 0 0 0.0519210799584631 0.0497512437810945 0 0 0 0.0484966052376334 0 0 0 0 0 0.0512820512820513 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0
"siegten" 0.0517330574236937 0 0 0 0 0 0 0.05 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0.0497512437810945 0.0992555831265509 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0
"sieht" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0.0509424350483953 0 0.0526038926880589 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0.0510464522715671 0 0 0.0501504513540622 0 0
"skulls" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0.148221343873518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099009900990099 0
"solf" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102564102564103 0.0993541977148535 0 0.150225338007011 0 0 0 0 0 0 0 0 0 0 0 0 0
